latitude,longitude,hashtag,timestamp
11.0301581,124.5935123,"me, myself, instalike, selfie, tagsforlike, instagood, likeforlike, f4f, instadaily, l4l",1417759520
50.566866871,36.557830509,"работа, selfie, селфи, день, instacool, me, рабочий, selfi, work, доброеутро, milka, селфитайм, дорога, selfy, селфихуелфи, селфивмашине",1417759619
13.658508108,100.462249848,"enjoy, chilled, gold, sweet, selfie, sweetlover, break, icecream, afternoon, delicious, magnum, cold",1417759609
50.458987301,30.611191297,"ukraine, cinema, selfie, friends, boys, vsco, hate, film, retrica, me, school, kiev, boring, girls, instasize, kino, bored, ua, annoyed",1417759619
37.4581325,-122.4312919,"vodka, love, rum, абсент, selfie, война, bara, psilocybe, opium, food, creozole, earth, znah, cocaine, datura, me, absent, usarmy, москва, alcohol, usa, cannabis, universe, metamphetamine, россия, cognac, mdma, gin, newyork, war",1417759618
21.51626267,-104.919219604,"beautiful, cute, love, colorful, tfl, selfie, mexturesapp, girl, friends, school, bonita, followforfollow, snapseed, likeforlike, f4f, blackandwhite, vscocam, hermosa",1417759609
7.628567036,99.033002492,"swim, surf, family, dive, kohlanta, fun, thailand, nofilter",1417759621
1.277358352,103.794319651,"instasg, nomnomnom, followlineats, whati8today, 8dayseatout, underhappy, instagood, tagsforlikes, igers, nofilter, latergram, photooftheday",1417759610
28.1778586,-105.4460747,nofilter,1417759616
-33.887828333,151.206391667,"nofilter, storm, sydney",1417759615
32.867541667,-117.22045,selfie,1417759624
-23.531242782,-46.477937001,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417746805
25.79727,-80.129538833,"miami, art, travel, nofilter, artbasel",1417759624
-8.67526249,115.233563343,"selfie, bca, followtofollow, likeforlike, renon, girl, like4like, ordinary, bank",1417759630
54.151677839,-115.67883222,"selfie, 셀피",1417759633
43.761618513,-79.439585757,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417726798
-5.98870625,-79.74518065,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1416629915
45.380654703,-71.979287379,"likesforlikes, ifollowback, nature, lfl, selfie, rfr, explore, likebackteam, adventure, r4r, love, blonde, wanderlust, liketeam, followforfollow, getlost, travel, shoutout, bikini, likeforlike, f4f, recentforrecent, vscocam, beach, followme, l4l",1412285272
-23.531242782,-46.477937001,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759399
26.97333,33.922286667,"summer, life, colorful, tbt, sea, nice, vsco, eyes, отдых, cool, тепло, funny, зимавмоскве, nofilter, look, море, all_shots, instacool, хочунаморе, webstagram, vscocam, christmas, photooftheday",1417684543
50.943744575,17.299048994,"me, brunette, followme, car, selfie, picoftheday, polishgirl, perfection, f4f, weekend, princess, l4l",1417759640
42.2726558,-70.8599416,"me, selfie, hat",1367690532
36.617606361,127.441662596,"던킨도너츠, selfie, 스테레오바이널즈콜렉션, 팔로우, 데일리룩, 셀스타그램, 무민인형, 무민, 스테레오바이널즈, dailylook, 항공점퍼, 데일리, 셀카, 일상, 좋아요, 청주, 셀피",1417759542
39.9328017,32.823670032,"hergun1foto, instagramers, selfie, turkishfollowers, boys, igers, follow4follow, bugununkaresi, instagallery, instadaily, vsco, instamood, instacollage, like4like, iphoneonly, girls, all_shots, instagood, tagsforlikes, amazing, hergunumfotograf, bestoftheday, photooftheday, f4f, objektifimden, vscocam, picoftheday, hayatakarken, l4l",1417757715
36.129933,-111.239905,"navajo, arizona, sunset, navajonation, nofilter, az, roadtrip",1417759564
7.882933356,98.390425914,"phuket, gallerycafe, outdoor, nofilter, thailand",1417759644
39.360982889,-74.420932141,"nofilter, atlanticcity, onlylost80bucks, friends, goodtimes, njbitches",1417759647
-6.107321059,106.778921846,"kpop, cute, fashion, love, 인친, instalike, selfie, instapic, 맞팔, 인스타그램, 소통, 데일리룩, makeup, follow, 셀스타그램, instadaily, instagood, 선팔, me, selca, dailylook, 데일리, daily, instasize, 팔로우, 셀카, 일상, f4f, asian, 얼스타그램",1417759499
-7.2615045,112.7401989,"me, chubbycheeks, concert, family, doubletap, selfie, f4f, spamlikes, likethis, follow4follow, selca, like4like, dress, tags4likes, l4l",1416047845
25.743828882,-80.22678975,"instaselfie, love, selfienation, selfie, instalove, life, hair, igdaily, shamelessselefie, igers, portrait, follow, face, eyes, selfietime, handsome, me, selfies, tflers, instagood, tagsforlikes, pretty, fun, smile, followme",1417759644
-27.596562233,152.587249142,"kawaii, hotchick, yay, selfie, thebrains, lol, squad, zombies, thewalkingdead",1417759648
24.697596809,74.70754223,"loveu, selfie, picoftheday, lovekids",1417759651
32.729753237,-117.165198913,selfie,1417742925
26.2742795,50.1983509,"comment, and, رسوماتي, khobar, فن, selfie, dammam, follow, cold, selstagram, saudiarabia, me, selca, selpic, dailylook, i, تصميمي, تصويري, selfile, من_تصويري, amazing, dailylooks, photooftheday",1417758905
45.756052531,4.890117198,"hard, love, selfie, friday, holidays, break, girl, morning, finals, school, winter, work, class, cefam, smile, nofilter, happy",1417759649
14.570965175,120.987088919,"elnido, nofilter, palawan, noedit",1417759650
41.893078333,-87.638145,"nofilter, doubletrouble",1417759649
-33.852739586,151.176109454,"nofilter, stormfront, sydney",1417758972
52.579257404,13.302254425,"gutenmorgenarbeitervolk, elektro, arbeiten, selfie, elektrischemensch, worken, berlin, electricman, elektriker",1417759651
32.479082398,-86.433622133,"l4l, life, family, look, selfie, nofilter, tbt, hair, instago, all_shots, follow4follow, my, eyes, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, bored, tweegram, nice",1417756068
45.598783968,-73.550016889,"me, cute, school, pretty, gym, girls, tbt, picoftheday, likeforlike, kiss, smile, girl, like4like, selfie, friend",1414629503
47.9590166,33.4382062,"instaselfie, love, selfienation, selfie, instalove, life, hair, igdaily, shamelessselefie, igers, portrait, follow, face, eyes, selfietime, handsome, me, selfies, tflers, instagood, tagsforlikes, pretty, fun, smile, followme",1417759655
35.701176452,139.700854666,"foodstagram, shanghai, selca, dailylook, 池袋, selfie, ラーメン, 이케부쿠로, moussy, ikebukuro, dear, 모자, friends, wiz",1417759655
48.11968993,16.56071,"selfie, tooearly, flight, withmagirlz, istanbul",1417759658
-6.168132506,106.827279233,"indonesianfashionblogger, fashion, asiangirl, styleoftheday, selfie, streetstyle, semarang, japanese, outfit, ootdindo, fashionblogger, ootd, instadaily, vsco, lawangsewu, indonesianbeautyblogger, style, like4like, instastyle, lookbook, beautybloggerindonesia, styleblogger, instagood, outfitoftheday, f4f, korean, vscocam, parka, makeupkorea, instafashion",1404541061
-33.704284818,150.96536636,"sydneyweather, nofilter, storm, photooftheday",1417759660
10.588295643,-85.661072159,"puravida, nofilter, costarica",1417759659
-0.4318968,117.1612413,selfie,1417759661
40.4174005,-3.6988199,"beautiful, cute, likesforlikes, comment4comment, love, likers, selfie, trocolikes, likeforfollow, sfs, recent4recent, followher, follow4follow, follow, followback, recent, r4r, like4like, spamforspam, commentforcomment, spam, followforfollow, tagsforlikes, likeforlike, f4f, recentforrecent, spam4spam, likes",1417721459
41.008311675,28.953419629,"comment, cute, likeforlikes, comment4comment, ifollowback, lfl, selfie, r4r, likeforfollow, likesforlikes, recent4recent, follow, recentforrecent, likes, follow4follow, love, me, spam4spam, spamforspam, followforfollow, sfs, instalike, instagood, followback, likeforlike, s4s, f4f, like4like, followher",1417682535
45.499769004,-73.748593437,"beautiful, me, life, iphoneasia, love, family, selfie, colors, igers, girlfriend, instadaily, instamood, friends, girl, iphonegraphy, blue, happy, style, tflers, ignation, instagood, amazing, pretty, fun, smile, nofilter, picoftheday, photooftheday",1417725643
14.2812428,120.9664232,"pabebe, flowercrown, jj, statigram, selfie, f4f",1417759662
60.985347246,25.663344687,"perjantaifiilis, selfie, sydämmiä",1417759664
-7.822324668,112.011581938,"nofilter, freshmilk, freshfruits, patisserie",1417759666
45.410828715,10.999507721,"beautiful, cute, picstitch, fashion, love, summer, food, tbt, igers, jj, follow, girl, instamood, instagramhub, me, happy, webstagram, tflers, instadaily, sun, iphoneonly, sky, iphonesia, instagood, tagsforlikes, bestoftheday, nofilter, tweegram, picoftheday, photooftheday",1417643735
37.36033329,126.940450904,"아이폰5s, 맛없음, 소통, 크림새우, 얼스타그램, 셀스타그램, selstagram, selca, 짬뽕탕, 총각포차, 산본, 데일리, instagood, 럭키슈에뜨, 셀피, 셀카, 일상, selfie, 굿",1417759573
13.768986667,100.569245,"instaselfie, love, selfienation, selfie, instalove, life, hair, igdaily, shamelessselefie, igers, portrait, follow, face, eyes, selfietime, handsome, me, selfies, tflers, quartzo, solotica, instagood, tagsforlikes, pretty, fun, smile, followme",1417759596
36.232166667,-115.241666667,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417665283
-33.787805191,151.28804625,"summer, love, tagstagram, colorful, instalike, selfie, swag, instago, igers, follow4follow, follow, instadaily, friends, style, webstagram, look, instafollow, iphoneonly, instagood, amazing, instacool, bestoftheday, fun, followme, like4like, picoftheday, photooftheday",1417755130
21.458207877,-158.017828343,"fitfam, fitbodies, workout, fitnessjourney, insanity, fitmom, drippingsweat, fitfriends, cardio, insanityhawaii, madtigeracademy, fit, justdoit, insanityinstructor, fitmama, weightloss, fitig, fitnesshawaii, fitness, selfie",1417756584
32.71716205,-117.158025049,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759674
40.1754074,28.9212475,"soguk, denizli, kis, selfie, instapic, kocakafa, tagsforhearts, yesil, komotini, kar, bursa, bodrum, jack, antalya, konya, eskişehir, izmir, me, ankara, ozcekim, mersin, winter, samsun, alanya, morning, yalova, adana, gaziantep, eskisehir",1417759439
45.416381559,10.990305841,"beautiful, cute, picstitch, fashion, love, summer, food, tbt, igers, jj, follow, girl, instamood, instagramhub, me, nofilter, tflers, instadaily, sun, iphoneonly, sky, iphonesia, instagood, tagsforlikes, bestoftheday, webstagram, tweegram, picoftheday, photooftheday",1417207965
-37.853431986,145.236508078,"lovehimlots, goodnight, bae, hedancessowell, nofilter, formal2014",1417759665
45.533206013,-73.613525781,"beautiful, me, life, iphoneasia, love, family, selfie, colors, igers, girlfriend, instadaily, instamood, friends, girl, iphonegraphy, blue, happy, style, tflers, ignation, instagood, amazing, pretty, fun, smile, nofilter, picoftheday, photooftheday",1417715809
49.309613143,-123.08034003,"swagmanracks, igersvancouver, canon_official, travelogue, yvr, northvan, proshot, vancouver, lensflare, mtb, vancouverisawesome, explorecanada, nofilter, lowerlonsdale, explorebc, canon_photos",1417674970
37.5689,126.977,"먹방, 맛스타그램, mexican, foodporn, food, fish, 맞팔, pork, tacos, 먹스타그램, 인스타그램, 멕시칸, 소통, braised, salsa, chips, itaewon, nofilter, 데일리, fusion, instafood, 이태원, belly, 일상, korean, 한국, 퓨전",1417758902
19.236705172,72.852731228,"birthdayscenes, hesaidshesaid, selfie, goodtimes, friendsforever, ilovethem, fun, celebration",1417759676
39.48178547,-106.038236618,"love, picoftheday, colorful, food, instalike, selfie, instago, igers, follow4follow, follow, instadaily, girl, me, webstagram, tflers, look, instafollow, iphoneonly, 20likes, all_shots, instagood, tagsforlikes, amazing, instacool, bestoftheday, smile, like4like, tweegram, followme, photooftheday",1396039391
-22.917803073,-43.242497689,"beautiful, cute, fashion, cuteboy, gayboy, instalike, selfie, instapic, style, perfection, baby, beatsstudio, fashionboy, instacute, boy, swag, gay, instagay, soloselfie, lovelyboy, iloveit, amazing, music, likeme, beatsbydre, lovely, fashionista, lovelynight",1417759683
39.622286051,16.515440661,"cute, fashion, selfie, selfies, igers, instalikes, follow, instadaily, instamood, girl, me, style, followme, followforfollow, fashionblogger, top, iphoneonly, iphonesia, instagood, tagsforlikes, moda, chemeraviglia, instagramhub, tantaroba, bestoftheday, model, like4like, tweegram, picoftheday, photooftheday",1417759612
22.299843512,114.172357662,"yolo, jj, instahub, instalike, selfie, instapic, igaddicted, igdaily, hkig, igers, ootd, instagood, twig, tflers, followforllow, instagramers, picoftheday, tagsforlikes, amazing, instacool, bestoftheday, followbackteam, f4f, likeforlike, potd, followme, awesome, l4l",1415114280
42.270117865,2.963246869,"likesforlikes, comment4comment, love, loves, commentforcomment, itfl, selfie, likeforfollow, linking, tumblr, likes, follow, followback, recent4recent, tagsfortags, like4like, spamforspam, tags4tags, followforfollow, igers, 20likes, tags4likes, tagsforlikes, likeforlike, iphone, pretty, recentforrecent, spam4spam, followme, likeforfollowback",1417759419
56.324277999,44.027582931,"morgen, nn, selfie, универ, sleepy, instasize, mädchen, chica, uni, universidad, девушка, girl, morning, university, утро",1417759683
34.0620815,-117.9865001,"life, family, look, selfie, tbt, 20likes, hair, instago, all_shots, follow4follow, my, eyes, cool, funny, style, nofilter, colorful, instafollow, iphoneonly, vacation, lol, tagsforlikes, instacool, likeforlike, pretty, night, webstagram, tweegram, christmas, l4l",1417745811
-33.879704502,151.242968086,nofilter,1417759686
18.788226939,98.98673481,"beautiful, cute, picstitch, fashion, love, summer, food, tbt, igers, jj, follow, girl, instamood, instagramhub, me, happy, webstagram, tflers, instadaily, sun, iphoneonly, sky, iphonesia, instagood, bestoftheday, nofilter, tweegram, picoftheday, photooftheday",1417757495
40.688812674,-74.04375279,"nuevayork, newyork, igersvenezuela, elnacionalweb, igerscaracas, nofilter, venezuelansite, atardecer, sinfiltro, venezuelafotos, urbangangfamily, igersmiranda, ig_caracas, caracaswalk, instavenezuela, ig_venezuela, nyc, ig_americalatina, insta_ve, sunset",1417759627
29.381659486,-98.379946907,"comment, life, love, song, quote, quoteoftheday, tbt, quotes, igers, word, instadaily, true, instagramhub, funny, tflers, comments, instagood, tagsforlikes, nofilter, tweegram, instamood, photooftheday",1417759681
43.513133839,-79.853899685,"blue, beautiful, love, kendal, purple, selfie, makeup, stunning, kardashian, amazing, jenner, luxury, pretty, kendaljenner, stopdropandselfie",1417298651
45.503098592,-73.719668705,"beautiful, me, life, iphoneasia, love, family, selfie, colors, igers, girlfriend, instadaily, instamood, friends, girl, iphonegraphy, blue, happy, style, tflers, ignation, instagood, amazing, pretty, fun, smile, nofilter, picoftheday, photooftheday",1417629870
10.8048571,106.6949061,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759689
14.688900462,121.035978088,"selfie, selca, 셀카",1417759688
51.407244885,0.099588744,"beautiful, cute, fashion, love, summer, food, instalike, selfie, tbt, igers, follow4follow, follow, instadaily, instamood, friends, girl, me, swag, tflers, followme, instagood, tagsforlikes, amazing, bestoftheday, photooftheday, fun, smile, like4like, picoftheday, happy",1417758010
34.038680205,-118.162133927,"hair, style, webstagram, family, selfie, iphoneonly, life, tagsforlikes, instacool, instago, pretty, follow4follow, nofilter, my, l4l",1417759233
49.2640388,-123.011231,"instapic, chapters, books, starbucks, mellow, tistheseason, chill, vancity, rainy, winter, instaphoto, thursday, vancouver, teddybear, igvancouver, igers",1417759696
52.256630057,6.161000239,"sinterklaas, deventer, secret, starbucksdeventer, starbucks",1417759671
-6.9744924,110.4539312,"cute, art, beauty, photo, awesome, yesterday, me, lunch, moment, starbucks, love, flowers, friends, best, handsome, perfect, like4like, bestfriend, pictures, latepost, young, instasize, amazing, pretty, memories, party, white, lovely, followme, care",1417759622
37.608279912,127.029223142,"selfie, 데일리, 12월, 겨울, 데일리룩",1417759699
31.949753445,34.818828357,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417727666
45.5,-73.5833,"beautiful, me, life, iphoneasia, love, family, selfie, colors, igers, girlfriend, instadaily, instamood, friends, girl, iphonegraphy, blue, happy, style, tflers, ignation, instagood, amazing, pretty, fun, smile, nofilter, picoftheday, photooftheday",1417561452
34.033952242,-118.239466064,"houndstooth, blackandwhite, meow, selfie, dress, americanapparel",1417759697
51.406873358,0.099790748,"beautiful, cute, fashion, love, summer, food, instalike, selfie, tbt, igers, follow4follow, follow, instadaily, instamood, friends, girl, me, swag, tflers, followme, instagood, tagsforlikes, amazing, bestoftheday, photooftheday, fun, smile, like4like, picoftheday, happy",1417758052
47.682290194,17.979611624,"summer, love, vscopoland, polishboy, selfie, likeall, likebackteam, liker, likes, liking, vsco, friends, instadaily, like4like, tflers, liketeam, likes4likes, ikesforlikes, likeback, tagsforlikes, polishgirl, bestoftheday, photooftheday, instagoos, likeforlike, vscocam, likealways, followme, l4l",1417759695
37.3082108,127.1372523,"불금, 셀카, 셀스타그램, selfie, 인스타사이즈, instasize",1417759702
60.57542,27.176333333,"finnishgirl, pikkujoulu, goingwork, ombrehair, smile, selfie, friday",1417759701
-0.4318612,117.1612773,"smile, selfie",1417758587
32.119430686,34.83330361,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759664
41.058606134,28.716237326,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1403705030
36.034872615,-79.872464887,selfie,1417759706
39.980906389,-79.715779444,selfie,1417759705
41.236751284,-77.022979511,"penn_tech, winter, wcw, homesick, pa, selfie, pct, williamsport, penntech",1417759708
40.0635925,-75.0307083,"comment, cute, likesforlikes, comment4comment, love, likers, selfie, trocolikes, likeforfollow, sfs, recent4recent, tumblr, beautiful, likes, follow4follow, follow, followback, recent, r4r, like4like, spamforspam, commentforcomment, spam, followforfollow, tagsforlikes, likeforlike, f4f, recentforrecent, spam4spam, followher",1417759712
14.527590331,121.015993712,"yabang, aviation, ggss, serious, selfie, mechanicslife, happy",1417759710
41.589499819,2.176316299,"bathroom, sharing, sweetie, selfie, yesterday, bondia, quenosgustaunafoto, friends, bff, iluminado",1417759714
35.175640821,129.078806257,"추워, 셀카, 터틀넥, 셀스타그램, selfie, 맞팔",1417759684
53.858588333,27.457416667,"iphoneonly, сегодня, selfie, учитель, teacher, селфи, omg, instamoment, instamood",1417759714
40.8715141,29.274074,"likeforlikes, tagforlikes, followhim, 141, likeme, likesforlikes, follower, followher, follow4follow, followback, tagforlike, nofilter, likes4likes, followforfollow, likeback, like4likes, tagsforlikes, followers, likeforlike, like4like, followme, likes",1417759709
33.181407579,-117.373017492,"stilllivingthedream, nofilter, ohmygoshsoperfect",1417759717
45.536545496,-122.689466414,"portland, nofilter, fauxfur, icebar, nsw",1417755884
34.075036473,-118.300681916,"collage, nofilter, focus, rain, blur",1417654102
-33.947704261,151.163367162,"nofilter, clouds, sky, stmaryscathedral, rain, storm, love, now",1417759703
40.9297238,29.1358118,nofilter,1417759702
-6.320502849,106.78039737,"me, blue, pinkaddict, selfie, friday, flaminggo, katespade, pink, freeday, smile, hijab",1417759725
10.207488851,-68.02854538,"selfie, tragossociales, primo",1417759725
12.91498943,100.86832403,"пьюкокос, selfie, жара, tailand, маюбабос",1417759722
1.276796304,103.848292153,"me, vsco, selca, vscogood, selfie, iphoneonly, iphonesia, instaig, instamood, iphone6plus, vscopic, blues, vscocam, tgif",1417759720
15.189717381,120.525639101,"doubletap, selfie, instapic, instacool, asian, igdaily, instadaily, instaphoto",1417759719
34.1158009,-118.2722193,"confident, eyelashes, beauty, selfie, makeup, contour, misslosangelescounty",1417759726
14.679562013,120.54099749,"weddingbells, elmerandkathforever, selfie, instadaily, decemberweddings, elmerandkath2014",1417759725
43.647988743,-79.375014554,"cute, coffee, chinese, smiles, myboy, irish, toroto, killem, starbucks, date, friends, procrastination, toronto, kian, bff, bf, canasian, esl, asian, glasses",1417717786
52.202878775,4.634361331,"beautiful, summer, goth, love, colorful, cute, pastel, selfie, scene, manga, tumblr, pink, piercings, japan, alternative, pokemon, girl, kawaii, sitemodel, instadaily, gamergirl, emo, punk, otaku, hipster, anime, like4like, girlswithpiercings, followme, photooftheday",1417759724
51.086538388,-114.065505289,"body, cute, life, love, gay, tattoos, selfie, head, sad, dark, boys, homo, queer, alone, tattoo, handsome, boy, gaykik, male, instagay, light, gayboy, piercing, face, heart, black, gaystagram, smile, white, cutie",1417749609
-6.2399025,106.8536689,"lazy, fashion, instastyle, beauty, asiangirl, styleoftheday, selfie, japanese, outfit, ootdindo, ootd, instadaily, vsco, happyholiday, style, like4like, amaroossa, bogor, lookbook, hotelroom, styleblogger, instagood, outfitoftheday, f4f, interior, korean, vscocam, fashionblogger, makeupkorea, instafashion",1404324610
39.924246667,116.350046667,"selfie, rubywoo",1417759150
3.14849543,101.714291823,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417747348
-33.831461454,151.221935079,"scarymofo, nofilter",1417759737
37.77817795,-122.405750679,"nofilter, raveofthrones, imtoooldforthisstuff",1417759736
34.052068552,-117.259576628,"needafilter, nofilter",1417759732
45.536545496,-122.689466414,"mylove, portland, nofilter, holidayparty",1417759683
19.169235192,-98.779942989,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417758204
45.566678333,-73.616683333,"beautiful, me, life, iphoneasia, love, family, selfie, colors, igers, girlfriend, instadaily, instamood, friends, girl, iphonegraphy, blue, happy, style, tflers, ignation, instagood, amazing, pretty, fun, smile, nofilter, picoftheday, photooftheday",1417221473
48.876147126,2.368057966,"urban, bloggerstyle, fashion, instatravel, instalike, streetstyle, whatiamwearing, outfit, autumn, ootd, fall, instagood, instafashion, carven, wanderlust, nofilter, winter, paris, travel, fashionblog, france, moda, blogger, inspiration, fashionblogger, sweater, blackwhite, photooftheday",1417759658
-33.871869686,151.19939381,"summer, nofilter, sydney",1417759723
-31.968518808,116.030987604,"selfie, vscocam, purplehair",1417759722
22.277625,114.15795,"딤섬, fashion, streetfashion, 홍콩, 여행, lunch, dragoni, 셀스타그램, wtaps, 인스타그램, hongkong, travel, daily, 드래곤아이, dimsum, selfie",1417759738
45.441665649,9.194076538,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417755798
49.28902649,-123.116033077,"beautiful, cute, picstitch, fashion, love, summer, food, tbt, igers, jj, follow, girl, instamood, instagramhub, me, nofilter, tflers, instadaily, graycup2014, iphoneonly, sky, iphonesia, instagood, tagsforlikes, bestoftheday, sun, webstagram, tweegram, picoftheday, photooftheday",1417752073
-25.484455971,-49.292199235,"voltapraia, vemjaneiro, nofilter",1417759738
-26.1013772,27.9529105,"gymselfie, gym, fitness, selfie, workingonmybeachbody",1417759748
19.297022632,-99.161368757,"art, picsart, rockstar, selfie, mine, piclab, adventure, onelove, look, myself, nice, sp, instagood, cracklifeopen, iloveyou, rj, daddy, picoftheday, awesome, photooftheday",1417725343
-3.2866608,-60.6382647,"comment, cute, likesforlikes, comment4comment, love, followhim, selfie, trocolikes, likeforfollow, sfs, recent4recent, tumblr, recentforrecent, beautiful, likes, follow4follow, follow, followback, recent, r4r, like4like, spamforspam, likers, spam, followforfollow, tagsforlikes, likeforlike, f4f, commentforcomment, spam4spam",1417759207
10.331360751,123.955856661,"me, kawaii, cosplay, selca, love, selfie, kitty, cat, future, neko, nya, red",1417759746
-31.993924691,115.790969376,"selfie, tb",1417759745
42.937767297,-81.208031837,"girlselfie, toocute, likeforlikes, loveit, selfie, makeup, likesforlikes, latenight, hair, shorthair, girl, pink, girltime, yay, girly, likes4likes, edit, like4likes, late, likeforlike, growing, girlie, like4like",1417759648
40.435322822,-3.701049366,"beautiful, cute, likeforlikes, comment4comment, love, tumblrgirl, summer, instalike, selfie, f4f, likesforlikes, recent4recent, tumblr, spamforspam, likes, r4r, follow, girl, wenetworking, follor4follow, followforfollow, sfs, life, comment, followback, likeforlike, lfl, grunge, model, like4like",1417729304
21.419088962,-157.796016717,"lizmahi, lifeofateacher, teacherlife, lifeoflizmahi, thankyou, teachergifts, starbucks, iteach, educator, lifeofliz, tutoring, teacher, dayinthelifeof_mahi_mahi_",1417759748
55.897026737,37.606512122,"selfie, учёба, retrica, instasize",1417759608
40.894935681,14.348596448,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417675533
51.1995911,7.336623,"outside, friday, selfie, cold, morning",1417759755
34.085154841,-118.376189842,"blowout, ilovemyhair, selfie, haircut, loreal, ameliahairart, davidjohnla, byebyeblonde, nofilter, myboss, brunnete, makeover, hotd, haircolor, highlight, bob, sallyhershbergerla, behindthechair, modernsalon",1417759755
37.3981539,126.9221197,"follow_for_follow, sick, 병스타그램, 폐인, 환영, 맞팔, 소통, 얼스타그램, 감기몸살, 셀스타그램, cold, 선팔, 감사, 병원, winter, take_care, 감기조심하세요, 팔로우, 인친, 여러분, selfie, 걸어다니는좀비",1417759755
-27.515671095,153.215649706,"l4l, life, family, look, selfie, nofilter, eyes, hair, instago, all_shots, follow4follow, my, cool, funny, style, webstagram, colorful, instafollow, iphoneonly, 20likes, lol, tagsforlikes, instacool, likeforlike, pretty, sun, bored, tweegram, christmas, nice",1417759753
34.083238253,-117.688525643,"geek, newcokebottles, foureyes, blueeyes, newglasses, selfie, icanseenow, eyewear, celfie, nerd",1417753515
-27.6210975,152.845016532,"coffee, cutie, arianagrandebutera, food, boca, ariana, agb, secute, grande, butera, starbucks",1417759759
44.822744433,9.194156857,"cute, followback, followhim, summer, selfie, followers, likeforfollow, snapchat, recent4recent, tbh, rate, hottie, follow4follow, kikme, tumblrboy, boyfriend, perfect, sixpack, wcw, boys, followforfollow, instafollow, shoutout, abs, twerk, s4s, likeforlike, cutie, followme, l4l",1417721987
37.529394967,127.04743314,"애완견, 멍스타그램, seoul, munk, 잉글리쉬불독, selfie, 셀스타스램, 얼스타그램, 자매, baby, quality, homesweethome, 견스타그램, 반려견, englishbulldog, 강아지, 가족, 셀카, time, puppy, loveyou",1417759767
